TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH
2026-05-06 19:29:44,redwing_observed.csv,0.2545449138719898850342017314,0.984,1.85,1.029,0.0,1.306,0.095,0.68,11.47,1.753,5.557,0.156,6.54,1.566
2026-05-06 19:29:44,redwing_observed.csv,0.1476349721777578781159517051,1.059,1.376,2.376,0.0,1.032,0.212,0.7,11.07,3.525,3.747,0.395,6.93,2.622
2026-05-06 19:29:45,redwing_observed.csv,0.2925205122984025815530359194,1.076,1.061,2.175,0.0,1.017,0.762,0.77,11.42,0.964,5.584,0.134,5.83,4.956
2026-05-06 19:29:45,redwing_observed.csv,0.2691648133011908411003555774,0.812,1.378,0.425,0.0,0.91,0.412,2.74,11.6,2.701,1.782,0.054,5.52,2.907
2026-05-06 19:29:45,redwing_observed.csv,0.2103043311231240093004980276,0.942,1.992,1.488,0.0,0.948,0.261,1.46,11.33,2.131,5.309,0.174,5.74,4.259
2026-05-06 19:29:45,redwing_observed.csv,0.1065252013211237363410562185,1.224,0.623,1.69,0.0,0.801,0.312,2.36,11.7,3.125,2.68,0.293,7.81,4.307
2026-05-06 19:29:46,redwing_observed.csv,0.2007818166852904139613762328,0.707,0.467,2.721,0.0,0.832,0.541,2.41,11.67,0.948,4.355,0.394,7.7,1.603
2026-05-06 19:29:46,redwing_observed.csv,0.1210223361485325981708338364,1.159,0.466,2.621,0.0,0.745,0.58,1.27,11.35,3.262,4.652,0.275,6.35,3.028
2026-05-06 19:29:46,redwing_observed.csv,0.2063307780552616016511545860,0.958,0.672,3.228,0.0,1.328,0.578,1.0,11.42,1.823,5.532,0.077,5.88,2.833
2026-05-06 19:29:47,redwing_observed.csv,0.3052268400335187411880478851,0.604,0.688,0.453,0.0,0.851,0.561,1.38,11.39,0.877,1.08,0.343,5.66,1.599
2026-05-06 19:29:47,redwing_observed.csv,0.1076210282877427277454692869,1.084,0.841,3.439,0.0,0.874,0.117,2.48,11.5,2.529,2.444,0.185,5.93,4.528
2026-05-06 19:29:47,redwing_observed.csv,0.2554479934326872966635726715,0.987,1.986,3.316,0.0,1.179,0.521,3.29,11.56,1.715,4.387,0.261,6.16,2.323
2026-05-06 19:29:47,redwing_observed.csv,0.2887078915725594855356262327,1.14,1.939,1.113,0.0,1.178,0.691,2.67,11.85,1.686,5.648,0.039,5.66,4.476
2026-05-06 19:29:48,redwing_observed.csv,0.3352308126513306013661675432,0.984,1.964,0.46,0.0,1.393,0.403,0.79,11.06,1.573,2.881,0.204,6.8,1.83
2026-05-06 19:29:48,redwing_observed.csv,0.1933460186768664535470040084,0.69,0.948,2.338,0.0,1.303,0.795,1.14,11.39,2.646,5.56,0.219,7.55,3.586
2026-05-06 19:29:48,redwing_observed.csv,0.08864017783939391234013844071,0.619,0.635,2.199,0.0,1.403,0.06,1.43,11.87,2.743,4.258,0.308,6.02,3.768
2026-05-06 19:29:49,redwing_observed.csv,0.1354808552892522131868013930,1.16,1.126,1.405,0.0,0.917,0.19,0.74,11.82,2.712,5.535,0.235,5.85,4.899
