TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,WINTER_RISE_WIDTH,WINTER_FALL_WIDTH,AUTUMN_WIDTH,AUTUMN_RISE_WIDTH,AUTUMN_FALL_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SUMMER_RISE_WIDTH,SUMMER_FALL_WIDTH,SCALE
2026-05-06 09:42:26,house_sparrow_observed.csv,1.195703047203055292742069661,0.801,0.4,1.637,0.372,0.515,0.095,4.41,1.11,9.279,8.774,9.784,8.638,8.014,9.262,0.012,11.44,11.495,12.696,10.294,1.596
2026-05-06 09:42:26,house_sparrow_observed.csv,0.5589495180847912114298473471,0.715,0.649,1.516,0.264,0.715,0.138,5.29,1.25,6.105,8.458,3.752,2.536,2.69,2.383,0.159,10.89,11.388,10.916,11.859,1.402
2026-05-06 09:42:27,house_sparrow_observed.csv,0.7399388198534920274788659181,0.659,2.221,2.186,0.219,0.682,0.194,4.33,11.73,12.502,13.311,11.692,7.900,5.717,10.082,0.192,10.14,5.198,4.121,6.275,1.384
2026-05-06 09:42:27,house_sparrow_observed.csv,0.9688741492510672465224413441,0.831,2.255,4.1,0.164,0.747,0.28,4.32,11.68,5.103,4.105,6.101,8.856,12.225,5.486,0.168,10.23,11.306,11.508,11.105,1.106
2026-05-06 09:42:27,house_sparrow_observed.csv,0.9327076855928648409400867576,0.888,2.472,1.085,0.294,0.23,0.105,4.69,1.38,2.698,0.715,4.681,7.347,6.78,7.914,0.163,10.88,2.016,1.058,2.975,1.169
2026-05-06 09:42:28,house_sparrow_observed.csv,2.105294949711806157122818806,0.651,3.315,0.615,0.556,0.152,0.368,6.09,10.67,18.800,17.599,20.000,3.326,2.124,4.529,0.049,10.62,7.110,6.204,8.017,0.901
2026-05-06 09:42:28,house_sparrow_observed.csv,2.684832813331162120872309424,0.515,0.988,0.701,0.54,0.234,0.026,5.95,11.96,13.284,8.986,17.582,9.929,10.956,8.902,0.054,9.61,4.528,6.482,2.575,1.377
2026-05-06 09:42:28,house_sparrow_observed.csv,1.233018230471775470761876629,0.496,2.814,2.348,0.171,0.064,0.039,5.17,10.96,18.142,18.543,17.74,11.584,13.383,9.785,0.145,9.96,13.252,12.504,14.000,1.023
2026-05-06 09:42:28,house_sparrow_observed.csv,1.102653746881587376241829176,0.945,1.095,1.194,0.655,0.719,0.231,4.39,11.01,13.177,12.639,13.715,9.696,9.500,9.892,0.165,11.29,8.748,13.071,4.425,1.522
2026-05-06 09:42:29,house_sparrow_observed.csv,0.2984821156405413725787591867,0.566,3.6,4.415,0.669,0.3,0.084,5.87,1.42,1.148,1.261,1.034,7.392,9.584,5.2,0.124,8.59,2.531,3.284,1.778,1.563
2026-05-06 09:42:29,house_sparrow_observed.csv,0.5715405925268209209469557629,0.731,2.498,5.563,0.518,0.284,0.025,6.14,11.2,13.246,13.156,13.337,6.788,10.797,2.78,0.105,10.86,11.276,12.100,10.451,1.763
2026-05-06 09:42:29,house_sparrow_observed.csv,2.342648735627966770800139116,1.026,2.951,5.337,0.3,0.275,0.379,4.19,1.42,8.802,1.799,15.804,6.236,10.988,1.485,0.011,9.13,5.278,5.451,5.104,1.771
2026-05-06 09:42:30,house_sparrow_observed.csv,1.180941009532630682306831450,0.921,2.356,3.256,0.441,0.195,0.125,5.69,11.98,7.218,5.475,8.962,13.351,12.734,13.968,0.118,11.39,1.227,1.312,1.142,1.573
2026-05-06 09:42:30,house_sparrow_observed.csv,1.378992382361219992795133983,0.519,3.82,1.936,0.174,0.104,0.117,5.7,11.68,7.050,7.393,6.708,8.868,4.452,13.283,0.209,11.21,8.305,6.276,10.334,0.961
2026-05-06 09:42:30,house_sparrow_observed.csv,1.901529961942043055184707860,0.494,2.689,1.825,0.458,0.388,0.359,5.4,10.83,8.685,8.255,9.115,5.182,5.656,4.709,0.066,8.79,7.080,4.154,10.007,1.296
2026-05-06 09:42:31,house_sparrow_observed.csv,2.417432120458705108631223524,0.698,0.637,3.067,0.247,0.009,0.016,6.1,11.44,9.288,13.81,4.765,9.291,8.114,10.468,0.06,10.03,7.028,13.065,0.991,1.225
2026-05-06 09:42:31,house_sparrow_observed.csv,1.874431625267131321226636809,0.511,1.317,3.588,0.583,0.356,0.226,5.06,11.96,7.925,13.784,2.066,5.926,10.285,1.567,0.022,9.87,7.096,7.178,7.015,0.875
2026-05-06 09:42:31,house_sparrow_observed.csv,1.562818190155109455927112072,0.955,2.861,4.383,0.225,0.07,0.061,5.05,10.56,6.475,2.503,10.447,9.290,9.284,9.297,0.185,11.12,5.694,9.357,2.032,1.413
2026-05-06 09:42:31,house_sparrow_observed.csv,1.542522331135656593262707432,1.071,0.571,2.346,0.142,0.68,0.447,5.5,11.57,14.596,17.884,11.309,6.680,2.877,10.484,0.096,10.48,7.152,8.676,5.629,1.585
