method,step,t,y,step_size,difference,tolerance
RungeKutta4,45,4.5,0.197225,0.1,0,0.01
RungeKutta4,46,4.6,0.175972,0.1,0,0.01
RungeKutta4,47,4.7,0.156970,0.1,0,0.01
RungeKutta4,48,4.8,0.140167,0.1,0,0.01
RungeKutta4,49,4.9,0.125449,0.1,0,0.01
RungeKutta4,50,5.0,0.112645,0.1,0,0.01
RungeKutta4,51,5.1,0.101548,0.1,0,0.01
RungeKutta4,52,5.2,0.0919233,0.1,0,0.01
RungeKutta4,53,5.3,0.0835230,0.1,0,0.01
RungeKutta4,54,5.4,0.0760954,0.1,0,0.01
RungeKutta4,55,5.5,0.0693964,0.1,0,0.01
RungeKutta4,56,5.6,0.0631955,0.1,0,0.01
RungeKutta4,57,5.7,0.0572833,0.1,0,0.01
RungeKutta4,58,5.8,0.0514758,0.1,0,0.01
RungeKutta4,59,5.9,0.0456182,0.1,0,0.01
RungeKutta4,60,6.0,0.0395882,0.1,0,0.01
RungeKutta4,61,6.1,0.0332969,0.1,0,0.01
RungeKutta4,62,6.2,0.0266902,0.1,0,0.01
RungeKutta4,63,6.3,0.0197483,0.1,0,0.01
RungeKutta4,64,6.4,0.0137688,0.1,0,0.01
RungeKutta4,65,6.5,0.00959818,0.1,0,0.01
RungeKutta4,66,6.6,0.00669086,0.1,0,0.01
RungeKutta4,67,6.7,0.00466418,0.1,0,0.01
RungeKutta4,68,6.8,0.00325139,0.1,0,0.01
RungeKutta4,69,6.9,0.00226653,0.1,0,0.01
RungeKutta4,70,7.0,0.00157999,0.1,0,0.01
RungeKutta4,71,7.1,0.00110141,0.1,0,0.01
RungeKutta4,72,7.2,0.000767788,0.1,0,0.01
RungeKutta4,73,7.3,0.000535223,0.1,0,0.01
RungeKutta4,74,7.4,0.000373102,0.1,0,0.01
RungeKutta4,75,7.5,0.000260088,0.1,0,0.01
RungeKutta4,76,7.6,0.000181307,0.1,0,0.01
RungeKutta4,77,7.7,0.000126388,0.1,0,0.01
RungeKutta4,78,7.8,0.0000881047,0.1,0,0.01
RungeKutta4,79,7.9,0.0000614174,0.1,0,0.01
RungeKutta4,80,8.0,0.0000428139,0.1,0,0.01
RungeKutta4,81,8.1,0.0000298455,0.1,0,0.01
RungeKutta4,82,8.2,0.0000208052,0.1,0,0.01
RungeKutta4,83,8.3,0.0000145032,0.1,0,0.01
RungeKutta4,84,8.4,0.000596420,0.1,0,0.01
RungeKutta4,85,8.5,0.00361189,0.1,0,0.01
RungeKutta4,86,8.6,0.00893617,0.1,0,0.01
RungeKutta4,87,8.7,0.0163083,0.1,0,0.01
RungeKutta4,88,8.8,0.0254826,0.1,0,0.01
RungeKutta4,89,8.9,0.0362215,0.1,0,0.01
RungeKutta4,90,9.0,0.0482930,0.1,0,0.01
RungeKutta4,91,9.1,0.0614674,0.1,0,0.01
RungeKutta4,92,9.2,0.0755147,0.1,0,0.01
RungeKutta4,93,9.3,0.0902029,0.1,0,0.01
RungeKutta4,94,9.4,0.105300,0.1,0,0.01
RungeKutta4,95,9.5,0.120570,0.1,0,0.01
RungeKutta4,96,9.6,0.135779,0.1,0,0.01
RungeKutta4,97,9.7,0.150692,0.1,0,0.01
RungeKutta4,98,9.8,0.165079,0.1,0,0.01
RungeKutta4,99,9.9,0.178718,0.1,0,0.01
RungeKutta4,100,10.0,0.191398,0.1,0,0.01
RungeKutta4,101,10.1,0.202924,0.1,0,0.01
RungeKutta4,102,10.2,0.213123,0.1,0,0.01
RungeKutta4,103,10.3,0.221844,0.1,0,0.01
RungeKutta4,104,10.4,0.228968,0.1,0,0.01
RungeKutta4,105,10.5,0.234409,0.1,0,0.01
RungeKutta4,106,10.6,0.238114,0.1,0,0.01
RungeKutta4,107,10.7,0.240070,0.1,0,0.01
RungeKutta4,108,10.8,0.240216,0.1,0,0.01
RungeKutta4,109,10.9,0.237781,0.1,0,0.01
RungeKutta4,110,11.0,0.232998,0.1,0,0.01
RungeKutta4,111,11.1,0.226320,0.1,0,0.01
RungeKutta4,112,11.2,0.218150,0.1,0,0.01
RungeKutta4,113,11.3,0.208855,0.1,0,0.01
RungeKutta4,114,11.4,0.198780,0.1,0,0.01
RungeKutta4,115,11.5,0.188249,0.1,0,0.01
RungeKutta4,116,11.6,0.177569,0.1,0,0.01
RungeKutta4,117,11.7,0.167029,0.1,0,0.01
RungeKutta4,118,11.8,0.156904,0.1,0,0.01
RungeKutta4,119,11.9,0.147455,0.1,0,0.01
RungeKutta4,120,12.0,0.138930,0.1,0,0.01
RungeKutta4,121,12.1,0.131563,0.1,0,0.01
