TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,WINTER_RISE_WIDTH,WINTER_FALL_WIDTH,AUTUMN_WIDTH,AUTUMN_RISE_WIDTH,AUTUMN_FALL_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SUMMER_RISE_WIDTH,SUMMER_FALL_WIDTH,SCALE
2026-05-06 09:50:45,woodpigeon_observed.csv,1.289841272309871807036583339,1.318,2.61,3.884,0.859,0.246,0.004,2.07,11.9,6.820,2.752,10.887,11.088,12.444,9.732,0.114,11.17,10.406,10.121,10.691,1.785
2026-05-06 09:50:45,woodpigeon_observed.csv,2.659685446945017875634761983,0.978,0.607,2.472,0.822,0.538,0.269,1.71,11.02,8.564,3.715,13.413,4.671,6.976,2.366,0.229,11.41,3.768,4.112,3.424,0.908
2026-05-06 09:50:46,woodpigeon_observed.csv,1.779887269944648449150143898,1.098,2.741,5.85,0.591,0.64,0.086,11.84,11.17,11.736,5.937,17.535,4.714,3.907,5.52,0.08,9.15,7.431,7.196,7.666,1.755
2026-05-06 09:50:46,woodpigeon_observed.csv,1.752842522449009017866105015,0.767,1.095,5.541,0.791,0.665,0.222,11.79,1.05,6.486,3.923,9.049,6.234,6.098,6.371,0.204,9.69,7.220,4.565,9.874,1.404
2026-05-06 09:50:46,woodpigeon_observed.csv,2.009623664086273745116094999,0.908,1.03,0.506,0.607,0.685,0.132,11.85,11.66,2.776,0.545,5.007,2.080,1.797,2.363,0.006,9.07,7.136,2.023,12.249,0.961
2026-05-06 09:50:47,woodpigeon_observed.csv,2.819972383313252798788460958,0.861,3.197,4.506,0.648,0.666,0.199,1.82,10.9,10.324,7.792,12.855,6.667,9.3,4.034,0.201,11.35,10.808,10.378,11.237,1.0
2026-05-06 09:50:47,woodpigeon_observed.csv,1.375972366139077501670961330,1.036,2.131,3.869,0.796,0.697,0.439,1.06,12.0,8.186,15.027,1.344,6.571,10.897,2.245,0.071,10.31,5.284,7.123,3.444,1.603
2026-05-06 09:50:47,woodpigeon_observed.csv,2.205270762583990169372755008,1.156,3.301,2.25,0.851,0.032,0.289,11.65,11.13,12.125,16.036,8.214,9.734,9.367,10.101,0.102,10.52,2.284,1.511,3.058,1.265
2026-05-06 09:50:48,woodpigeon_observed.csv,1.923209813104201167485296645,0.899,1.512,3.508,0.464,0.546,0.174,2.25,11.58,9.790,17.747,1.833,9.277,13.558,4.996,0.133,9.65,5.801,8.336,3.266,0.943
2026-05-06 09:50:48,woodpigeon_observed.csv,1.592814998481116913984397174,0.879,1.221,1.647,0.563,0.601,0.308,1.78,10.91,12.982,8.88,17.083,10.048,11.071,9.024,0.228,10.17,4.150,5.921,2.378,1.053
2026-05-06 09:50:48,woodpigeon_observed.csv,3.497201520050465170044586551,0.888,3.444,0.993,0.699,0.443,0.384,11.53,11.31,6.604,8.002,5.207,8.958,8.081,9.836,0.024,10.04,10.384,12.771,7.997,1.509
2026-05-06 09:50:48,woodpigeon_observed.csv,1.942216395092340116171224828,0.848,3.58,5.12,0.47,0.301,0.051,11.9,1.43,10.012,6.35,13.674,3.278,2.987,3.569,0.025,10.54,4.468,4.137,4.798,1.671
2026-05-06 09:50:49,woodpigeon_observed.csv,1.025031727756074397117736601,0.955,2.085,5.389,0.452,0.191,0.047,1.35,10.52,2.964,4.518,1.411,7.168,0.623,13.712,0.18,9.66,5.701,2.537,8.865,1.572
2026-05-06 09:50:49,woodpigeon_observed.csv,2.232440918805737090910246905,1.316,0.739,3.919,0.735,0.151,0.124,1.59,10.69,12.266,8.73,15.801,11.284,11.505,11.064,0.063,9.21,2.342,1.017,3.666,1.71
2026-05-06 09:50:49,woodpigeon_observed.csv,1.525330168027601486462668579,0.85,3.16,4.518,0.457,0.276,0.195,1.48,11.01,8.234,4.184,12.285,2.305,4.082,0.528,0.181,9.68,6.898,4.365,9.43,0.964
