TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SCALE
2026-05-05 18:00:04,mute_swan_observed.csv,0.5443081234911409576571046922,1.075,0.507,2.102,0.306,0.984,0.087,11.99,10.92,2.73,1.79,0.29,4.02,1.862,1.581
2026-05-05 18:00:04,mute_swan_observed.csv,0.4880318897784132274187600307,1.737,0.586,1.67,0.329,0.947,0.137,2.23,11.97,4.158,2.778,0.345,4.21,3.414,1.382
2026-05-05 18:00:04,mute_swan_observed.csv,0.4784898081775466927630279758,1.845,0.781,0.852,0.395,0.603,0.192,2.47,10.39,4.188,2.333,0.204,5.08,3.296,1.397
2026-05-05 18:00:05,mute_swan_observed.csv,0.332340782580517161827226342,1.083,0.519,0.58,0.19,0.014,0.235,1.79,9.91,4.202,1.16,0.195,3.64,3.019,1.713
2026-05-05 18:00:05,mute_swan_observed.csv,0.3724804586120118788024974700,0.776,1.063,1.377,0.224,0.615,0.108,2.23,10.62,2.228,1.276,0.335,5.72,1.13,1.106
2026-05-05 18:00:05,mute_swan_observed.csv,0.6461449454641716014576336407,1.862,0.369,0.378,0.548,0.848,0.147,1.73,10.16,1.561,5.848,0.149,3.93,3.571,1.771
2026-05-05 18:00:06,mute_swan_observed.csv,0.4149674150735307890261901021,1.661,0.932,2.199,0.478,0.956,0.21,1.82,11.82,2.482,5.089,0.291,4.71,2.149,1.464
2026-05-05 18:00:06,mute_swan_observed.csv,0.5846523496662822345164476046,0.894,1.49,1.501,0.155,0.968,0.25,11.7,9.72,4.143,5.942,0.209,5.34,4.334,0.931
2026-05-05 18:00:06,mute_swan_observed.csv,0.7121194617707077913847307336,1.612,0.337,0.816,0.214,0.959,0.004,1.23,10.58,2.845,2.278,0.107,5.09,3.763,1.758
2026-05-05 18:00:06,mute_swan_observed.csv,0.7293220623744605146691180748,0.628,0.809,1.023,0.3,0.827,0.297,11.88,10.83,2.849,2.576,0.003,4.57,3.28,0.948
2026-05-05 18:00:07,mute_swan_observed.csv,0.7579289505988176040512626304,0.857,0.94,0.696,0.128,1.081,0.04,1.18,10.33,3.023,1.746,0.328,4.24,3.494,1.756
2026-05-05 18:00:07,mute_swan_observed.csv,0.3072876447633945492999643495,1.726,1.318,1.431,0.452,0.568,0.165,1.07,10.45,3.005,4.414,0.307,4.93,3.506,1.349
2026-05-05 18:00:07,mute_swan_observed.csv,0.6130615801115409633768386703,1.806,0.945,0.312,0.625,0.655,0.086,2.23,11.81,2.42,1.949,0.273,5.87,1.827,0.95
2026-05-05 18:00:08,mute_swan_observed.csv,0.2800672056247032166200400283,0.746,1.096,1.537,0.248,0.455,0.148,1.81,9.67,1.566,2.871,0.226,4.25,3.199,1.278
2026-05-05 18:00:08,mute_swan_observed.csv,0.4084529648517373296447627864,0.653,1.475,1.13,0.223,0.74,0.18,11.93,10.59,1.864,3.823,0.235,3.71,2.876,1.313
2026-05-05 18:00:08,mute_swan_observed.csv,0.7867487362374954380930492803,1.865,0.869,2.114,0.183,0.708,0.205,2.12,11.96,4.127,1.287,0.213,3.51,2.928,1.044
2026-05-05 18:00:09,mute_swan_observed.csv,1.054204926311569260144231504,0.487,0.198,1.869,0.064,0.013,0.009,1.6,11.22,0.92,5.285,0.296,3.59,2.666,1.525
2026-05-05 18:00:09,mute_swan_observed.csv,0.4339405434379572935377336591,1.617,1.345,2.312,0.494,0.968,0.095,2.44,11.41,2.04,3.847,0.217,5.73,2.875,1.238
2026-05-05 18:00:09,mute_swan_observed.csv,0.3058981882435590194857087695,1.608,0.957,0.647,0.278,0.134,0.295,2.39,9.91,1.324,3.991,0.305,5.72,4.963,1.631
2026-05-05 18:00:09,mute_swan_observed.csv,0.6851271768516643419570247444,1.371,1.37,1.453,0.547,1.008,0.08,2.01,10.34,0.805,1.498,0.15,3.79,4.993,1.685
2026-05-05 18:00:10,mute_swan_observed.csv,0.5205806021352317958685145271,1.171,0.57,0.785,0.55,1.048,0.21,12.0,10.03,3.202,5.648,0.237,5.06,3.282,1.64
2026-05-05 18:00:10,mute_swan_observed.csv,0.4528782755903542737077921784,1.107,1.417,1.681,0.306,0.738,0.024,1.94,9.71,3.478,1.333,0.213,4.33,4.833,1.547
2026-05-05 18:00:10,mute_swan_observed.csv,0.9231147221166857771509252400,1.822,0.873,2.475,0.534,0.076,0.135,1.73,11.52,2.57,1.312,0.169,5.44,3.841,0.984
2026-05-05 18:00:11,mute_swan_observed.csv,0.6027613210901496414910724589,0.406,1.094,2.307,0.294,0.991,0.09,2.44,10.68,0.879,3.635,0.163,4.57,4.221,0.835
2026-05-05 18:00:11,mute_swan_observed.csv,0.5304943561904479542009998478,1.373,0.888,0.927,0.163,0.345,0.334,2.15,10.0,1.922,2.553,0.346,3.62,2.327,1.054
2026-05-05 18:00:11,mute_swan_observed.csv,0.9295772791484815583515444141,1.413,1.286,2.014,0.13,0.162,0.311,1.12,9.58,2.709,3.946,0.053,4.83,4.425,0.954
2026-05-05 18:00:12,mute_swan_observed.csv,0.4847859263840027437398037746,1.367,0.526,1.488,0.453,0.781,0.144,11.59,9.62,2.488,2.937,0.054,6.17,2.846,1.191
2026-05-05 18:00:12,mute_swan_observed.csv,0.6386449095328815869491805759,0.656,0.632,1.172,0.085,0.594,0.129,1.51,11.1,1.438,4.666,0.086,6.2,4.046,1.6
2026-05-05 18:00:12,mute_swan_observed.csv,0.3993536475826121438668606879,1.317,1.148,1.05,0.512,0.847,0.098,1.2,10.99,4.206,3.102,0.181,5.59,4.93,1.331
2026-05-05 18:00:12,mute_swan_observed.csv,0.5987023737923657596068769270,0.795,0.181,2.232,0.413,0.363,0.302,1.13,11.04,4.574,4.005,0.149,4.56,1.485,1.725
2026-05-05 18:00:13,mute_swan_observed.csv,0.4239270999888936254764319805,1.043,1.417,2.211,0.465,1.08,0.134,11.92,10.03,2.066,1.632,0.25,6.32,3.127,1.081
2026-05-05 18:00:13,mute_swan_observed.csv,0.3939133353890839810479805319,0.583,0.914,1.948,0.594,0.915,0.275,1.31,10.68,3.206,5.812,0.212,4.64,2.795,1.335
2026-05-05 18:00:13,mute_swan_observed.csv,0.7062142809029456109450775776,1.612,0.256,0.989,0.357,0.563,0.288,1.37,11.14,2.001,3.987,0.121,4.72,3.23,1.021
2026-05-05 18:00:14,mute_swan_observed.csv,0.7992304012469173605447475254,1.626,0.532,1.629,0.092,1.2,0.072,2.07,10.31,4.952,5.841,0.091,5.07,2.699,1.003
2026-05-05 18:00:14,mute_swan_observed.csv,0.6469315437918003946079005162,0.741,0.321,1.769,0.097,0.576,0.126,2.31,11.73,2.179,5.999,0.081,4.9,1.3,0.986
2026-05-05 18:00:14,mute_swan_observed.csv,0.5861509428121047502626284478,1.082,1.271,2.043,0.518,1.124,0.346,1.1,10.06,1.146,3.767,0.039,5.41,3.909,1.74
2026-05-05 18:00:15,mute_swan_observed.csv,0.4973391151569051728471882825,1.255,0.2,0.44,0.149,0.653,0.154,11.91,10.98,3.644,2.901,0.165,6.37,3.993,1.42
2026-05-05 18:00:15,mute_swan_observed.csv,0.7479145030478276262547306023,1.635,0.404,0.481,0.614,0.603,0.003,1.7,10.6,4.145,3.918,0.185,3.53,1.055,1.226
2026-05-05 18:00:15,mute_swan_observed.csv,0.3878974503042193197614231689,0.648,1.483,1.516,0.464,0.623,0.146,1.7,11.12,4.392,5.946,0.287,5.56,1.435,0.93
2026-05-05 18:00:15,mute_swan_observed.csv,0.3769077878791839380630308478,1.461,1.26,1.62,0.259,1.114,0.339,1.59,11.77,2.18,1.554,0.176,4.84,2.634,1.178
2026-05-05 18:00:16,mute_swan_observed.csv,0.9292978271075513308101152732,1.899,0.225,1.819,0.552,0.764,0.181,1.82,11.88,4.998,1.623,0.109,5.14,4.129,0.814
2026-05-05 18:00:16,mute_swan_observed.csv,0.4192911844490674910221978096,1.225,1.359,0.863,0.192,0.237,0.091,11.7,9.55,3.08,1.58,0.055,4.54,3.318,1.789
