TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,AUTUMN_ONSET,AUTUMN_GATE_SHARPNESS,WINTER_WIDTH,WINTER_RISE_WIDTH,WINTER_FALL_WIDTH,AUTUMN_WIDTH,AUTUMN_RISE_WIDTH,AUTUMN_FALL_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SUMMER_RISE_WIDTH,SUMMER_FALL_WIDTH,SCALE,YEAR_END_WEIGHT,YEAR_END_PEAK,YEAR_END_WIDTH,YEAR_END_RISE_WIDTH,YEAR_END_FALL_WIDTH
2026-05-06 21:55:37,jay_observed.csv,1.996419850424629792383014637,1.249,1.83,5.091,0.032,0.253,0.049,11.16,10.84,11.29,2.745,1.553,1.579,1.527,6.234,5.973,6.494,0.167,6.96,6.640,6.598,6.681,1.064,0.197,12.236,49.012,87.637,10.387
2026-05-06 21:55:37,jay_observed.csv,6.168384289227794419768549340,0.826,3.998,2.019,0.027,0.337,0.035,8.98,9.19,10.31,6.875,10.680,15.958,5.403,10.819,7.68,13.958,0.104,7.31,10.987,9.205,12.769,0.839,0.025,12.183,125.078,234.995,15.162
2026-05-06 21:55:37,jay_observed.csv,1.805741215541483708055990500,1.065,0.475,4.408,0.037,0.204,0.02,10.48,9.25,11.28,8.037,8.111,15.551,0.671,5.218,5.334,5.103,0.245,8.67,6.503,2.038,10.968,1.545,0.337,12.128,108.844,209.887,7.801
2026-05-06 21:55:38,jay_observed.csv,2.545527845252037750232331105,0.901,0.421,4.833,0.068,0.322,0.044,9.95,11.29,11.25,11.627,9.240,8.86,9.62,13.342,12.685,14.000,0.129,9.42,4.812,6.205,3.419,1.026,0.31,12.143,93.098,171.356,14.84
2026-05-06 21:55:38,jay_observed.csv,1.181762255291292159719410400,1.095,1.6,2.417,0.031,0.73,0.006,10.15,10.66,9.9,4.439,9.758,10.449,9.067,9.373,11.507,7.239,0.238,6.7,7.692,10.819,4.565,1.289,0.141,12.279,50.638,92.469,8.806
2026-05-06 21:55:38,jay_observed.csv,6.502642305461845808083912401,0.783,1.401,4.552,0.003,0.28,0.005,9.41,8.95,10.69,3.24,15.224,15.14,15.307,12.122,13.164,11.080,0.173,6.69,11.935,11.019,12.851,1.07,0.208,12.242,98.890,192.992,4.789
2026-05-06 21:55:38,jay_observed.csv,5.135616803518710106319696427,1.204,3.635,1.262,0.085,0.515,0.023,9.16,11.21,10.91,8.436,8.128,7.068,9.189,7.892,12.864,2.919,0.228,8.98,8.039,12.23,3.848,1.726,0.173,12.057,99.492,187.39,11.595
2026-05-06 21:55:39,jay_observed.csv,2.109407749838668202748792778,0.963,1.441,5.12,0.041,0.345,0.027,9.68,9.21,11.19,3.754,14.012,13.506,14.517,9.006,9.381,8.63,0.114,7.8,0.745,0.436,1.054,1.333,0.236,12.19,55.516,104.419,6.613
2026-05-06 21:55:39,jay_observed.csv,6.865291474261868826304635837,1.173,2.411,5.529,0.019,0.571,0.021,8.93,9.02,9.83,6.636,16.524,14.756,18.291,8.411,3.591,13.231,0.174,9.18,7.434,12.073,2.796,1.218,0.13,12.293,91.560,175.439,7.68
2026-05-06 21:55:39,jay_observed.csv,2.142348833286857611196072946,1.084,1.752,4.68,0.048,0.051,0.039,10.41,11.04,11.07,5.697,9.640,7.612,11.669,0.579,0.49,0.668,0.024,8.55,9.585,10.715,8.455,1.437,0.094,12.238,49.293,93.349,5.237
2026-05-06 21:55:40,jay_observed.csv,1.549660415242652400056551167,0.862,3.703,4.114,0.088,0.539,0.042,10.8,10.2,9.71,5.079,8.460,3.215,13.704,7.694,12.98,2.409,0.136,8.18,7.840,8.301,7.38,1.023,0.039,12.183,93.051,181.381,4.721
2026-05-06 21:55:40,jay_observed.csv,0.7818471437665787974836302084,1.199,0.879,0.595,0.082,0.11,0.024,8.65,8.83,10.46,11.915,9.684,13.254,6.113,11.200,9.683,12.718,0.16,6.55,5.464,4.867,6.062,1.725,0.072,12.013,74.978,136.337,13.618
2026-05-06 21:55:40,jay_observed.csv,1.921945081457976630147872539,1.009,0.269,3.888,0.05,0.269,0.017,9.48,10.49,10.95,8.886,9.365,17.472,1.258,5.420,2.834,8.006,0.245,7.71,5.456,4.831,6.08,1.293,0.062,12.15,94.910,181.09,8.729
2026-05-06 21:55:41,jay_observed.csv,1.096995344914005320228817342,1.211,3.632,4.563,0.085,0.745,0.026,10.8,9.23,9.29,11.977,10.242,4.543,15.942,6.825,13.082,0.568,0.15,7.24,4.723,8.431,1.015,1.746,0.287,12.025,119.840,229.521,10.16
2026-05-06 21:55:41,jay_observed.csv,1.634580308666822487804774478,1.188,1.906,1.978,0.04,0.497,0.036,10.89,10.65,11.18,7.461,18.194,17.641,18.748,8.329,13.706,2.952,0.141,7.97,10.692,7.746,13.639,1.064,0.173,12.236,87.928,164.288,11.569
2026-05-06 21:55:41,jay_observed.csv,2.055459941112129138069884485,0.977,2.29,4.112,0.068,0.075,0.037,8.93,10.25,9.73,8.623,11.614,6.541,16.688,4.792,7.147,2.438,0.175,7.1,2.774,2.605,2.942,1.11,0.264,12.169,117.722,226.865,8.58
2026-05-06 21:55:41,jay_observed.csv,0.6292895165958593594438972541,1.151,2.467,0.554,0.05,0.424,0.047,9.32,11.38,9.27,8.122,15.453,16.497,14.409,4.572,8.193,0.95,0.18,6.62,9.062,13.271,4.854,1.374,0.338,12.086,118.923,227.111,10.735
2026-05-06 21:55:42,jay_observed.csv,0.6877845571813687411179898599,1.233,0.605,0.524,0.046,0.503,0.019,11.22,8.54,10.08,4.541,2.028,1.932,2.123,1.040,0.592,1.487,0.149,9.03,12.656,13.297,12.015,1.059,0.182,12.07,127.220,239.113,15.326
2026-05-06 21:55:42,jay_observed.csv,5.887364281311511528133653519,1.159,0.446,3.141,0.059,0.581,0.003,8.84,9.02,9.69,11.671,18.632,19.858,17.407,13.424,13.026,13.822,0.059,9.01,6.216,6.288,6.143,1.467,0.022,12.2,63.728,112.896,14.56
2026-05-06 21:55:42,jay_observed.csv,6.834214275950973129779208148,1.047,2.695,5.973,0.061,0.694,0.037,9.12,10.76,10.7,9.377,11.458,15.81,7.106,11.437,13.221,9.653,0.225,8.72,7.246,8.859,5.634,1.091,0.263,12.025,87.170,161.559,12.781
