method,step,t,y,step_size,difference,tolerance
RungeKutta4,106,10.6,1.26165E-20,0.1,0,0.01
RungeKutta4,107,10.7,5.08465E-21,0.1,0,0.01
RungeKutta4,108,10.8,2.05083E-21,0.1,0,0.01
RungeKutta4,109,10.9,8.2794E-22,0.1,0,0.01
RungeKutta4,110,11.0,3.3460E-22,0.1,0,0.01
RungeKutta4,111,11.1,1.35385E-22,0.1,0,0.01
RungeKutta4,112,11.2,5.48508E-23,0.1,0,0.01
RungeKutta4,113,11.3,2.22545E-23,0.1,0,0.01
RungeKutta4,114,11.4,9.0432E-24,0.1,0,0.01
RungeKutta4,115,11.5,3.68078E-24,0.1,0,0.01
RungeKutta4,116,11.6,1.50075E-24,0.1,0,0.01
RungeKutta4,117,11.7,6.12995E-25,0.1,0,0.01
RungeKutta4,118,11.8,2.50848E-25,0.1,0,0.01
RungeKutta4,119,11.9,1.02847E-25,0.1,0,0.01
RungeKutta4,120,12.0,4.38560E-14,0.1,0,0.01
RungeKutta4,121,12.1,3.34416E-13,0.1,0,0.01
