TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH
2026-05-23 20:05:00,shoveler_observed.csv,0.1410553597758727277826613946,1.118,1.931,1.164,0.0,1.457,0.658,1.2,11.26,3.832,1.318,0.285,7.76,1.129
2026-05-23 20:05:00,shoveler_observed.csv,0.1447734471371551250571741565,0.866,1.936,3.025,0.0,1.116,0.264,1.44,11.62,2.213,4.581,0.224,6.04,4.63
2026-05-23 20:05:01,shoveler_observed.csv,0.1379939470615434111429279541,1.17,1.156,3.387,0.0,1.057,0.361,2.11,10.09,3.855,5.488,0.174,6.83,3.115
2026-05-23 20:05:01,shoveler_observed.csv,0.2182758764706206286057615268,1.078,0.718,0.514,0.0,1.294,0.236,11.75,11.2,2.68,4.722,0.218,7.31,2.257
2026-05-23 20:05:01,shoveler_observed.csv,0.3612700771031248449622819727,0.936,1.415,3.411,0.0,0.983,0.547,11.64,10.59,2.668,3.151,0.357,7.35,2.538
2026-05-23 20:05:02,shoveler_observed.csv,0.1874144935507454510104697535,0.823,1.252,3.328,0.0,1.275,0.651,1.66,11.6,3.439,2.535,0.149,5.74,1.105
2026-05-23 20:05:02,shoveler_observed.csv,0.1114983250692786763868117107,0.993,0.584,3.121,0.0,0.822,0.116,1.08,10.22,3.131,2.144,0.276,7.45,2.245
2026-05-23 20:05:02,shoveler_observed.csv,0.1753046932724410706830102041,0.799,0.395,1.522,0.0,1.351,0.642,1.98,11.65,1.528,2.165,0.283,7.58,1.648
2026-05-23 20:05:02,shoveler_observed.csv,0.3019222265998199745106292517,0.719,1.869,2.22,0.0,0.739,0.507,2.25,10.08,1.071,2.016,0.13,5.94,1.321
2026-05-23 20:05:03,shoveler_observed.csv,0.1948698152328675402334492812,0.974,1.669,2.986,0.0,0.935,0.534,1.28,11.21,3.323,4.281,0.197,5.78,4.242
2026-05-23 20:05:03,shoveler_observed.csv,0.09571724160349537334168044218,0.937,0.939,0.69,0.0,0.739,0.095,1.92,11.24,1.84,2.976,0.135,5.6,4.169
2026-05-23 20:05:03,shoveler_observed.csv,0.06966066285660237595544406652,1.185,1.922,1.246,0.0,0.79,0.241,2.27,11.7,3.937,4.204,0.241,6.16,3.734
2026-05-23 20:05:04,shoveler_observed.csv,0.1447066796098382510020578231,1.176,1.038,0.566,0.0,1.475,0.156,2.34,10.78,3.147,1.185,0.282,6.64,3.352
2026-05-23 20:05:04,shoveler_observed.csv,0.1580600920149051576418313681,0.658,0.484,2.534,0.0,1.345,0.549,2.24,10.73,3.37,5.225,0.099,7.29,3.789
2026-05-23 20:05:04,shoveler_observed.csv,0.2029846451785687615609254157,0.825,0.236,2.861,0.0,1.299,0.289,11.61,10.66,1.573,1.577,0.373,6.94,4.776
2026-05-23 20:05:04,shoveler_observed.csv,0.1671003606078519864623768370,0.776,0.523,3.431,0.0,0.806,0.787,1.01,11.95,2.207,3.444,0.053,7.18,1.817
2026-05-23 20:05:05,shoveler_observed.csv,0.1992362165299623062173694921,1.105,0.33,1.353,0.0,1.12,0.122,11.55,10.62,3.463,3.165,0.346,5.93,3.163
2026-05-23 20:05:05,shoveler_observed.csv,0.1459111883909519749672671544,0.783,1.286,2.888,0.0,1.153,0.301,1.1,11.32,3.07,2.552,0.19,7.88,4.433
2026-05-23 20:05:05,shoveler_observed.csv,0.3357598386679815870751374758,1.127,1.678,3.227,0.0,1.093,0.043,11.57,11.6,3.811,4.41,0.144,6.46,4.955
2026-05-23 20:05:06,shoveler_observed.csv,0.1096982531705419628427456538,1.242,0.316,0.677,0.0,0.974,0.342,2.23,10.69,3.651,5.569,0.333,7.5,1.022
2026-05-23 20:05:06,shoveler_observed.csv,0.1442282796845663757680555744,1.002,0.437,2.02,0.0,1.249,0.091,1.98,11.27,1.145,1.452,0.287,7.89,2.971
2026-05-23 20:05:06,shoveler_observed.csv,0.1820640718165487165596404779,0.919,1.205,2.004,0.0,0.841,0.437,1.17,11.04,3.92,3.145,0.14,5.82,4.12
