TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH
2026-05-21 15:31:53,snowberry_observed.csv,0.2423327993829299491319444444,0.416,0.578,2.037,0.0,1.118,0.342,6.56,9.1,1.403,5.224,0.351,5.79,1.753
2026-05-21 15:31:53,snowberry_observed.csv,0.1852138319975421900433086667,0.325,0.3,2.0,0.0,0.991,0.68,8.97,9.78,2.574,3.53,0.374,6.3,1.193
2026-05-21 15:31:53,snowberry_observed.csv,0.1893661346109080294630007778,0.549,0.989,3.077,0.0,1.431,0.072,9.25,10.73,2.703,5.552,0.029,7.68,3.022
2026-05-21 15:31:53,snowberry_observed.csv,0.2043413217108433462417300718,0.219,1.031,3.279,0.0,1.321,0.269,9.41,9.56,3.768,5.757,0.368,7.08,4.831
2026-05-21 15:31:54,snowberry_observed.csv,0.3057871129091830158093518518,0.727,1.298,2.709,0.0,1.287,0.73,6.58,10.68,2.362,3.725,0.032,7.47,4.086
2026-05-21 15:31:54,snowberry_observed.csv,0.2725192997776509361088888888,0.293,1.141,2.516,0.0,0.904,0.67,7.59,10.07,0.829,1.154,0.029,5.94,3.308
2026-05-21 15:31:54,snowberry_observed.csv,0.2622669149380550474886861112,0.15,1.173,2.452,0.0,0.883,0.088,8.53,10.32,0.929,2.18,0.176,7.21,4.509
2026-05-21 15:31:55,snowberry_observed.csv,0.1641995606692044749149638889,0.639,1.663,2.017,0.0,0.945,0.511,8.55,9.12,2.398,4.458,0.167,7.03,4.342
2026-05-21 15:31:55,snowberry_observed.csv,0.1519597451268693814936010281,0.188,1.582,2.6,0.0,1.472,0.521,9.36,9.19,3.075,4.705,0.291,7.62,2.495
2026-05-21 15:31:55,snowberry_observed.csv,0.1372386239847321710551851852,0.483,0.55,0.99,0.0,1.068,0.291,9.11,10.28,3.298,2.072,0.314,7.8,3.378
2026-05-21 15:31:55,snowberry_observed.csv,0.2685878450249374016340750001,0.374,1.064,1.534,0.0,1.094,0.782,8.19,10.18,1.154,2.114,0.085,7.54,3.834
2026-05-21 15:31:56,snowberry_observed.csv,0.1189789234651408806700000000,0.571,1.692,0.726,0.0,0.716,0.002,8.52,10.37,2.805,2.844,0.078,5.9,4.67
2026-05-21 15:31:56,snowberry_observed.csv,0.1730764305710275880461341111,0.459,0.695,1.974,0.0,1.065,0.485,8.84,10.94,3.367,4.752,0.149,6.02,2.234
2026-05-21 15:31:56,snowberry_observed.csv,0.1728545333107541229260486583,0.534,0.383,3.172,0.0,0.948,0.683,8.31,10.35,2.843,2.797,0.237,5.87,2.81
2026-05-21 15:31:57,snowberry_observed.csv,0.1996341088754643948060416667,0.375,0.666,2.291,0.0,1.465,0.689,9.4,9.14,2.119,1.31,0.395,7.37,3.742
2026-05-21 15:31:57,snowberry_observed.csv,0.3025148885509915352685185184,0.218,1.789,2.222,0.0,0.818,0.081,7.3,10.18,1.839,2.817,0.229,7.91,1.913
2026-05-21 15:31:57,snowberry_observed.csv,0.2022319119368859241563888889,0.657,0.905,1.474,0.0,1.197,0.466,7.49,9.09,1.897,5.044,0.363,6.32,3.211
2026-05-21 15:31:57,snowberry_observed.csv,0.1988689747457821401138859351,0.221,0.919,2.96,0.0,1.455,0.723,8.13,9.26,3.242,4.272,0.086,6.64,1.499
2026-05-21 15:31:58,snowberry_observed.csv,0.2241998440872716408374074074,0.626,0.496,2.301,0.0,0.778,0.437,6.68,10.99,1.5,5.013,0.232,7.96,1.012
2026-05-21 15:31:58,snowberry_observed.csv,0.1718254398905364982686111111,0.728,0.564,1.561,0.0,1.106,0.606,8.26,10.68,2.615,4.443,0.25,5.71,4.601
2026-05-21 15:31:58,snowberry_observed.csv,0.2113134717683431868452777779,0.74,0.692,1.988,0.0,0.73,0.67,7.47,10.33,2.544,3.055,0.268,7.57,4.462
2026-05-21 15:31:59,snowberry_observed.csv,0.1474905850723275306655437400,0.175,1.479,2.903,0.0,0.936,0.598,9.34,9.1,2.638,5.165,0.354,5.57,4.756
2026-05-21 15:31:59,snowberry_observed.csv,0.1971331210037023066829962962,0.361,0.276,2.121,0.0,1.314,0.017,7.82,10.17,2.818,3.674,0.113,6.24,4.384
2026-05-21 15:31:59,snowberry_observed.csv,0.2309220020844310354166666666,0.675,0.4,2.858,0.0,1.078,0.28,6.68,9.43,1.375,3.159,0.357,7.06,1.925
2026-05-21 15:31:59,snowberry_observed.csv,0.2138286634164917260838972223,0.184,1.202,2.099,0.0,1.46,0.359,9.25,10.81,1.405,4.64,0.071,7.91,1.692
2026-05-21 15:32:00,snowberry_observed.csv,0.1979294467270169196661750000,0.476,0.934,3.331,0.0,0.815,0.199,7.66,10.3,2.974,4.378,0.363,7.95,4.228
2026-05-21 15:32:00,snowberry_observed.csv,0.2352636421618388818159083333,0.559,0.265,2.604,0.0,1.059,0.126,7.35,9.02,1.921,2.393,0.125,5.93,3.63
2026-05-21 15:32:00,snowberry_observed.csv,0.3345874970311974759874851851,0.146,1.496,2.398,0.0,0.924,0.058,7.03,10.24,2.857,5.211,0.064,6.78,3.512
2026-05-21 15:32:01,snowberry_observed.csv,0.1783467291642827629329629630,0.397,1.811,1.71,0.0,1.485,0.66,8.37,10.88,3.733,5.789,0.155,7.77,2.909
2026-05-21 15:32:01,snowberry_observed.csv,0.1936909851179511960997222223,0.418,1.505,1.552,0.0,0.944,0.758,8.78,9.68,1.546,3.443,0.304,7.66,1.07
2026-05-21 15:32:01,snowberry_observed.csv,0.1382712845255561505463888889,0.728,1.926,1.201,0.0,1.413,0.55,8.76,9.51,3.548,4.017,0.104,7.61,1.367
2026-05-21 15:32:01,snowberry_observed.csv,0.1525641283475969802995687407,0.712,1.181,1.973,0.0,0.925,0.73,9.23,10.46,3.794,1.642,0.303,6.75,4.192
2026-05-21 15:32:02,snowberry_observed.csv,0.2455514175911183109852777778,0.313,0.829,1.929,0.0,1.073,0.77,7.09,9.99,0.808,2.952,0.368,5.86,2.573
2026-05-21 15:32:02,snowberry_observed.csv,0.2723798270471656860162962963,0.67,1.555,1.289,0.0,1.44,0.476,7.93,10.88,1.19,4.62,0.26,5.72,4.293
2026-05-21 15:32:02,snowberry_observed.csv,0.1752891605721063752067040331,0.751,0.868,2.385,0.0,1.018,0.465,9.35,10.59,3.164,3.679,0.225,5.7,2.364
2026-05-21 15:32:03,snowberry_observed.csv,0.1711542612571060050633333333,0.783,1.238,1.457,0.0,0.89,0.08,8.52,9.13,2.426,1.509,0.007,7.2,3.373
2026-05-21 15:32:03,snowberry_observed.csv,0.2402425913355334445652601852,0.381,0.418,1.758,0.0,1.404,0.401,8.5,10.86,1.31,3.936,0.057,7.95,1.559
2026-05-21 15:32:03,snowberry_observed.csv,0.2159557138077863166780888888,0.343,0.365,2.97,0.0,1.496,0.147,7.88,10.64,1.902,3.236,0.005,6.74,1.87
2026-05-21 15:32:03,snowberry_observed.csv,0.1912011352439233895861629630,0.424,0.955,2.334,0.0,0.94,0.332,8.92,10.1,2.393,3.825,0.062,7.93,2.376
2026-05-21 15:32:04,snowberry_observed.csv,0.1860094374550178588736444445,0.159,0.592,0.845,0.0,1.469,0.762,9.37,9.35,3.819,4.968,0.279,6.62,4.251
2026-05-21 15:32:04,snowberry_observed.csv,0.2229005010720638003633333334,0.283,0.636,2.248,0.0,1.096,0.754,8.75,9.93,0.909,1.341,0.002,6.83,2.927
2026-05-21 15:32:04,snowberry_observed.csv,0.1326983163295681719084750000,0.482,0.869,1.988,0.0,0.759,0.062,8.1,9.66,2.546,2.428,0.282,7.54,1.802
2026-05-21 15:32:05,snowberry_observed.csv,0.1415241211121630240554884763,0.482,1.999,3.151,0.0,1.43,0.064,8.65,10.18,3.296,4.575,0.391,5.59,2.164
2026-05-21 15:32:05,snowberry_observed.csv,0.2264458883521716669332737129,0.442,1.433,1.97,0.0,1.225,0.025,8.58,10.81,1.264,2.117,0.117,6.24,1.22
2026-05-21 15:32:05,snowberry_observed.csv,0.1475197835610936445610203334,0.788,1.114,1.918,0.0,0.808,0.015,9.08,9.0,3.477,3.22,0.336,7.97,1.765
2026-05-21 15:32:05,snowberry_observed.csv,0.2926642023131806872929629630,0.79,1.8,2.881,0.0,1.099,0.151,7.03,10.08,2.517,1.68,0.253,6.64,4.592
2026-05-21 15:32:06,snowberry_observed.csv,0.1856961492096762665738863796,0.328,0.207,2.817,0.0,1.268,0.775,8.33,10.41,3.921,2.211,0.24,7.67,1.183
2026-05-21 15:32:06,snowberry_observed.csv,0.1831888917802026989466666667,0.57,1.827,0.649,0.0,0.95,0.255,8.43,9.64,1.579,5.021,0.125,6.17,3.857
2026-05-21 15:32:06,snowberry_observed.csv,0.2650381367720365067737268519,0.591,1.249,3.404,0.0,1.069,0.504,7.91,10.3,1.416,5.29,0.321,7.4,1.389
2026-05-21 15:32:07,snowberry_observed.csv,0.1699288213978351379221518518,0.236,0.876,1.726,0.0,1.102,0.007,8.09,10.74,3.137,1.023,0.21,6.57,4.223
2026-05-21 15:32:07,snowberry_observed.csv,0.1712075109437448823973111111,0.64,1.35,2.539,0.0,1.451,0.751,9.07,10.79,2.504,1.497,0.298,7.75,3.653
2026-05-21 15:32:07,snowberry_observed.csv,0.1473651057414507743415740741,0.481,0.731,1.223,0.0,1.234,0.436,7.69,9.1,3.367,4.893,0.274,7.07,2.178
2026-05-21 15:32:07,snowberry_observed.csv,0.3127722361440095340862268518,0.665,1.405,3.153,0.0,1.05,0.692,6.89,10.41,1.057,4.661,0.282,7.15,3.2
2026-05-21 15:32:08,snowberry_observed.csv,0.1962960432461916305527305555,0.8,1.447,3.213,0.0,1.382,0.566,8.66,9.58,2.311,2.044,0.024,6.87,3.885
2026-05-21 15:32:08,snowberry_observed.csv,0.1687864494852631791911111112,0.373,0.987,0.437,0.0,0.851,0.455,6.96,9.16,2.149,1.787,0.265,5.67,1.127
2026-05-21 15:32:08,snowberry_observed.csv,0.1739806771985119039907971852,0.186,1.278,2.005,0.0,1.086,0.643,9.21,9.46,2.937,2.302,0.035,7.81,4.78
2026-05-21 15:32:09,snowberry_observed.csv,0.1638557794735021420025323056,0.198,0.351,3.396,0.0,1.03,0.381,7.14,10.64,3.867,1.533,0.151,6.67,1.905
2026-05-21 15:32:09,snowberry_observed.csv,0.1453710601101191716798379630,0.295,1.604,1.527,0.0,1.27,0.121,9.2,9.46,3.572,1.521,0.108,6.33,2.352
2026-05-21 15:32:09,snowberry_observed.csv,0.2000770233138836836060777778,0.163,0.261,1.782,0.0,1.448,0.288,7.73,10.13,3.593,5.925,0.124,7.53,1.713
2026-05-21 15:32:09,snowberry_observed.csv,0.1707409288794012242413708890,0.185,0.367,2.445,0.0,1.218,0.325,8.47,10.86,3.564,4.038,0.275,6.57,4.839
2026-05-21 15:32:10,snowberry_observed.csv,0.1176976332474887933281935185,0.695,0.919,0.63,0.0,0.937,0.055,8.38,9.31,2.745,4.63,0.164,6.8,4.908
2026-05-21 15:32:10,snowberry_observed.csv,0.1397841330261426619133333334,0.363,1.222,1.081,0.0,0.786,0.02,7.22,10.54,3.519,3.41,0.306,5.69,2.16
2026-05-21 15:32:10,snowberry_observed.csv,0.2079047166280978039661861111,0.191,1.695,1.367,0.0,1.126,0.207,8.51,10.32,1.796,5.415,0.235,6.77,4.999
2026-05-21 15:32:11,snowberry_observed.csv,0.1648746159186124681094666667,0.263,0.289,0.55,0.0,1.315,0.562,7.76,10.14,3.222,1.86,0.295,6.0,3.138
2026-05-21 15:32:11,snowberry_observed.csv,0.1606130349907741086933851851,0.343,0.367,1.247,0.0,1.262,0.22,9.49,9.14,2.356,3.442,0.018,7.75,3.368
2026-05-21 15:32:11,snowberry_observed.csv,0.1441802324342895598477777778,0.557,1.802,0.673,0.0,1.135,0.569,8.11,10.16,2.62,4.212,0.093,5.87,2.825
2026-05-21 15:32:11,snowberry_observed.csv,0.1647142884029079363748600833,0.424,1.14,2.449,0.0,0.864,0.055,8.69,9.29,2.57,1.942,0.127,7.09,3.565
2026-05-21 15:32:12,snowberry_observed.csv,0.1706458556027391384218750000,0.548,1.704,3.301,0.0,1.425,0.496,8.66,10.76,2.871,3.374,0.202,7.7,3.761
2026-05-21 15:32:12,snowberry_observed.csv,0.2471408825067502977221687499,0.373,1.15,1.125,0.0,1.353,0.378,7.0,10.91,1.389,2.313,0.388,6.2,4.781
2026-05-21 15:32:12,snowberry_observed.csv,0.1631599121060827343868333333,0.375,1.624,2.232,0.0,0.762,0.06,7.36,10.32,2.635,2.487,0.395,6.81,1.4
2026-05-21 15:32:13,snowberry_observed.csv,0.1553385905324764532986111111,0.802,0.332,1.698,0.0,0.72,0.247,6.89,9.64,1.606,3.866,0.142,7.92,2.525
2026-05-21 15:32:13,snowberry_observed.csv,0.1861674279126747780056712963,0.706,1.077,2.165,0.0,1.229,0.248,9.29,9.22,2.092,5.2,0.15,7.18,2.467
2026-05-21 15:32:13,snowberry_observed.csv,0.2485339051035474328699999998,0.694,0.715,1.285,0.0,0.862,0.712,6.84,9.34,2.759,1.756,0.374,7.45,3.97
2026-05-21 15:32:13,snowberry_observed.csv,0.2927716441912882391937962964,0.216,0.907,1.715,0.0,1.033,0.377,7.96,10.82,0.903,1.564,0.16,7.14,1.365
2026-05-21 15:32:14,snowberry_observed.csv,0.1936241024527357801849833334,0.196,0.726,1.947,0.0,1.18,0.397,9.22,9.3,2.431,5.791,0.052,5.67,1.352
2026-05-21 15:32:14,snowberry_observed.csv,0.1427588736647039412438888889,0.703,1.48,1.367,0.0,0.848,0.763,9.32,9.39,3.342,3.013,0.082,6.01,3.569
2026-05-21 15:32:14,snowberry_observed.csv,0.2381592102210073882866666667,0.37,0.468,2.641,0.0,0.929,0.363,8.96,10.59,0.866,3.164,0.023,7.35,1.831
2026-05-21 15:32:15,snowberry_observed.csv,0.1482447730761003006440962963,0.385,0.349,2.394,0.0,0.786,0.304,8.6,10.84,2.942,1.195,0.061,7.86,2.278
2026-05-21 15:32:15,snowberry_observed.csv,0.2182988396551648668861111110,0.336,1.072,2.866,0.0,1.46,0.242,8.34,9.46,1.495,1.678,0.362,7.4,2.844
2026-05-21 15:32:15,snowberry_observed.csv,0.2036723537632525404877629630,0.394,0.88,0.417,0.0,0.9,0.248,8.02,10.61,1.452,1.6,0.099,6.01,2.91
2026-05-21 15:32:15,snowberry_observed.csv,0.1795729111134039446817254831,0.673,0.403,2.929,0.0,1.37,0.788,9.05,10.81,3.373,5.67,0.086,6.94,4.02
2026-05-21 15:32:16,snowberry_observed.csv,0.2978851366357070617775000000,0.631,1.447,2.625,0.0,1.087,0.275,7.07,9.6,3.941,4.276,0.003,6.28,4.319
2026-05-21 15:32:16,snowberry_observed.csv,0.3295170515657175713541666666,0.25,0.698,2.006,0.0,1.327,0.111,6.72,9.68,2.487,4.723,0.071,5.77,4.034
2026-05-21 15:32:16,snowberry_observed.csv,0.1995843203305288912874962963,0.499,0.342,2.669,0.0,1.243,0.481,7.67,9.76,2.4,1.796,0.069,5.59,4.648
2026-05-21 15:32:17,snowberry_observed.csv,0.1740924223823261867890972223,0.307,0.68,0.783,0.0,1.095,0.629,7.95,10.07,3.299,4.754,0.364,7.45,2.452
2026-05-21 15:32:17,snowberry_observed.csv,0.1922808535013271020219314968,0.537,1.305,3.492,0.0,1.389,0.549,8.9,10.25,1.933,3.244,0.293,6.35,3.703
2026-05-21 15:32:17,snowberry_observed.csv,0.2466786678445635217222222222,0.215,0.319,1.39,0.0,1.177,0.052,8.48,10.31,1.045,5.863,0.036,6.14,2.172
2026-05-21 15:32:17,snowberry_observed.csv,0.1836313419210546316355555556,0.395,0.88,1.58,0.0,0.704,0.368,9.35,10.1,0.834,4.701,0.207,7.28,1.411
2026-05-21 15:32:18,snowberry_observed.csv,0.3230516647763601190830555555,0.13,0.613,1.879,0.0,1.295,0.046,6.71,10.37,3.483,1.557,0.083,6.2,4.899
2026-05-21 15:32:18,snowberry_observed.csv,0.3122898546801342376327777778,0.638,1.862,2.951,0.0,1.296,0.792,6.69,9.14,1.136,1.068,0.25,7.44,4.509
2026-05-21 15:32:18,snowberry_observed.csv,0.1346580455356224391945292244,0.552,1.637,2.776,0.0,1.188,0.033,8.6,10.87,3.61,4.002,0.389,6.54,2.005
2026-05-21 15:32:19,snowberry_observed.csv,0.1734331395986762667797629629,0.233,1.228,1.44,0.0,0.869,0.123,8.4,9.27,2.313,5.877,0.11,6.17,2.378
2026-05-21 15:32:19,snowberry_observed.csv,0.1527569176156187280374074073,0.659,0.908,1.34,0.0,1.104,0.341,7.31,9.86,3.104,3.723,0.338,5.79,3.611
2026-05-21 15:32:19,snowberry_observed.csv,0.1981436131784687791804011564,0.253,1.265,3.34,0.0,1.252,0.698,9.03,10.43,2.17,4.014,0.074,6.04,2.693
2026-05-21 15:32:19,snowberry_observed.csv,0.1716412307759991525310148820,0.134,1.833,3.023,0.0,1.263,0.751,9.32,10.23,3.731,1.954,0.125,6.77,3.675
2026-05-21 15:32:20,snowberry_observed.csv,0.1768642060319502975466666667,0.406,1.409,0.468,0.0,1.358,0.736,8.87,10.83,1.956,3.853,0.089,5.52,2.324
2026-05-21 15:32:20,snowberry_observed.csv,0.1657330818946127160577777778,0.255,0.252,0.741,0.0,1.232,0.787,8.79,9.97,3.423,4.642,0.242,6.89,1.629
2026-05-21 15:32:20,snowberry_observed.csv,0.2134585409789603336468518519,0.638,0.521,0.724,0.0,1.461,0.325,8.34,9.66,0.998,2.696,0.348,6.31,1.854
2026-05-21 15:32:21,snowberry_observed.csv,0.2583307097640118855893972222,0.179,0.788,1.116,0.0,1.393,0.41,7.82,9.23,1.433,4.573,0.238,7.5,4.7
