method,step,t,y,step_size,difference,tolerance
RungeKutta4,47,4.7,1.00378,0.1,0,0.01
RungeKutta4,48,4.8,0.977255,0.1,0,0.01
RungeKutta4,49,4.9,0.949657,0.1,0,0.01
RungeKutta4,50,5.0,0.921091,0.1,0,0.01
RungeKutta4,51,5.1,0.891663,0.1,0,0.01
RungeKutta4,52,5.2,0.861478,0.1,0,0.01
RungeKutta4,53,5.3,0.830636,0.1,0,0.01
RungeKutta4,54,5.4,0.799241,0.1,0,0.01
RungeKutta4,55,5.5,0.767391,0.1,0,0.01
RungeKutta4,56,5.6,0.735187,0.1,0,0.01
RungeKutta4,57,5.7,0.702728,0.1,0,0.01
RungeKutta4,58,5.8,0.670113,0.1,0,0.01
RungeKutta4,59,5.9,0.637440,0.1,0,0.01
RungeKutta4,60,6.0,0.604803,0.1,0,0.01
RungeKutta4,61,6.1,0.572299,0.1,0,0.01
RungeKutta4,62,6.2,0.540021,0.1,0,0.01
RungeKutta4,63,6.3,0.508064,0.1,0,0.01
RungeKutta4,64,6.4,0.476519,0.1,0,0.01
RungeKutta4,65,6.5,0.445474,0.1,0,0.01
RungeKutta4,66,6.6,0.415018,0.1,0,0.01
RungeKutta4,67,6.7,0.385237,0.1,0,0.01
RungeKutta4,68,6.8,0.356214,0.1,0,0.01
RungeKutta4,69,6.9,0.328032,0.1,0,0.01
RungeKutta4,70,7.0,0.300768,0.1,0,0.01
RungeKutta4,71,7.1,0.274499,0.1,0,0.01
RungeKutta4,72,7.2,0.249297,0.1,0,0.01
RungeKutta4,73,7.3,0.225233,0.1,0,0.01
RungeKutta4,74,7.4,0.202374,0.1,0,0.01
RungeKutta4,75,7.5,0.180783,0.1,0,0.01
RungeKutta4,76,7.6,0.160520,0.1,0,0.01
RungeKutta4,77,7.7,0.141641,0.1,0,0.01
RungeKutta4,78,7.8,0.124198,0.1,0,0.01
RungeKutta4,79,7.9,0.108240,0.1,0,0.01
RungeKutta4,80,8.0,0.0938096,0.1,0,0.01
RungeKutta4,81,8.1,0.0809480,0.1,0,0.01
RungeKutta4,82,8.2,0.0696901,0.1,0,0.01
RungeKutta4,83,8.3,0.0600668,0.1,0,0.01
RungeKutta4,84,8.4,0.0521050,0.1,0,0.01
RungeKutta4,85,8.5,0.0458265,0.1,0,0.01
RungeKutta4,86,8.6,0.0412484,0.1,0,0.01
RungeKutta4,87,8.7,0.0383830,0.1,0,0.01
RungeKutta4,88,8.8,0.0372378,0.1,0,0.01
RungeKutta4,89,8.9,0.0378146,0.1,0,0.01
RungeKutta4,90,9.0,0.0401098,0.1,0,0.01
RungeKutta4,91,9.1,0.0441124,0.1,0,0.01
RungeKutta4,92,9.2,0.0498028,0.1,0,0.01
RungeKutta4,93,9.3,0.0571494,0.1,0,0.01
RungeKutta4,94,9.4,0.0661024,0.1,0,0.01
RungeKutta4,95,9.5,0.0765813,0.1,0,0.01
RungeKutta4,96,9.6,0.0884576,0.1,0,0.01
RungeKutta4,97,9.7,0.101521,0.1,0,0.01
RungeKutta4,98,9.8,0.115426,0.1,0,0.01
RungeKutta4,99,9.9,0.129611,0.1,0,0.01
RungeKutta4,100,10.0,0.143197,0.1,0,0.01
RungeKutta4,101,10.1,0.154886,0.1,0,0.01
RungeKutta4,102,10.2,0.162950,0.1,0,0.01
RungeKutta4,103,10.3,0.165467,0.1,0,0.01
RungeKutta4,104,10.4,0.160914,0.1,0,0.01
RungeKutta4,105,10.5,0.148983,0.1,0,0.01
RungeKutta4,106,10.6,0.131045,0.1,0,0.01
RungeKutta4,107,10.7,0.109771,0.1,0,0.01
RungeKutta4,108,10.8,0.0880832,0.1,0,0.01
RungeKutta4,109,10.9,0.0682137,0.1,0,0.01
RungeKutta4,110,11.0,0.0513564,0.1,0,0.01
RungeKutta4,111,11.1,0.0378232,0.1,0,0.01
RungeKutta4,112,11.2,0.0273827,0.1,0,0.01
RungeKutta4,113,11.3,0.0195585,0.1,0,0.01
RungeKutta4,114,11.4,0.0138197,0.1,0,0.01
RungeKutta4,115,11.5,0.00967883,0.1,0,0.01
RungeKutta4,116,11.6,0.00672881,0.1,0,0.01
RungeKutta4,117,11.7,0.00464856,0.1,0,0.01
RungeKutta4,118,11.8,0.00319393,0.1,0,0.01
RungeKutta4,119,11.9,0.00218395,0.1,0,0.01
RungeKutta4,120,12.0,0.00151744,0.1,0,0.01
RungeKutta4,121,12.1,0.00126490,0.1,0,0.01
